name of current molecule = CH3OCHO;v=0;
current component =          1
total number of components =          1
          Frequency [MHz]:                          tau:
          9.9438414062E+04        3.835537076288400E-174
          9.9438906250E+04        1.369299264276944E-166
          9.9439398438E+04        3.303253527205509E-159
          9.9439890625E+04        5.384641363071829E-152
          9.9440382812E+04        5.931205911940759E-145
          9.9440875000E+04        4.414693561575834E-138
          9.9441367188E+04        2.220391048084320E-131
          9.9441859375E+04        7.546224395572944E-125
          9.9442351562E+04        1.733010946258102E-118
          9.9442843750E+04        2.689330884926136E-112
          9.9443335938E+04        2.820061087431039E-106
          9.9443828125E+04        1.998223837684083E-100
          9.9444320312E+04        9.567557877651803E-095
          9.9444812500E+04        3.095489987901926E-089
          9.9445304688E+04        6.767512275616996E-084
          9.9445796875E+04        9.997698687298402E-079
          9.9446289062E+04        9.980272015868075E-074
          9.9446781250E+04        6.732185216814291E-069
          9.9447273438E+04        3.068605621972994E-064
          9.9447765625E+04        9.451428209631371E-060
          9.9448257812E+04        1.967094148221837E-055
          9.9448750000E+04        2.766458731025942E-051
          9.9449242188E+04        2.629024228472543E-047
          9.9449734375E+04        1.688248311369382E-043
          9.9450226562E+04        7.325704603748278E-040
          9.9450718750E+04        2.147997759478310E-036
          9.9451210938E+04        4.255882102638631E-033
          9.9451703125E+04        5.697924574655197E-030
          9.9452195312E+04        5.154839485904941E-027
          9.9452687500E+04        3.151265102387318E-024
          9.9453179688E+04        1.301745474505446E-021
          9.9453671875E+04        3.633612040909739E-019
          9.9454164062E+04        6.853657200353244E-017
          9.9454656250E+04        8.735294353421958E-015
          9.9455148438E+04        7.523225032075394E-013
          9.9455640625E+04        4.378263585672154E-011
          9.9456132812E+04        1.721753991330616E-009
          9.9456625000E+04        4.575216353835798E-008
          9.9457117188E+04        8.215301685004096E-007
          9.9457609375E+04        9.967970403621672E-006
          9.9458101562E+04        8.172620003247176E-005
          9.9458593750E+04        4.527799797871025E-004
          9.9459085938E+04        1.695057629624704E-003
          9.9459578125E+04        4.287983086458504E-003
          9.9460070312E+04        7.329814808395417E-003
          9.9460562500E+04        8.466507230243543E-003
          9.9461054688E+04        6.608256797745252E-003
          9.9461546875E+04        3.485307688479436E-003
          9.9462039062E+04        1.242179703575655E-003
